image_path,label,xmin,ymin,xmax,ymax,xc,yc,w,h 
.\data\pascal_voc\train\002730.jpg,car,0.372,0.26426426426426425,0.77,0.8828828828828829,0.571,0.5735735735735735,0.398,0.6186186186186187
.\data\pascal_voc\train\002730.jpg,person,0.44,0.3933933933933934,0.54,0.5525525525525525,0.49,0.47297297297297297,0.10000000000000003,0.15915915915915912
.\data\pascal_voc\train\002730.jpg,person,0.488,0.33633633633633636,0.59,0.43243243243243246,0.5389999999999999,0.3843843843843844,0.10199999999999998,0.0960960960960961
.\data\pascal_voc\train\002732.jpg,dog,0.162,0.01,0.65,0.605,0.406,0.3075,0.488,0.595
.\data\pascal_voc\train\002734.jpg,car,0.898,0.12032085561497326,1.0,0.25133689839572193,0.9490000000000001,0.1858288770053476,0.10199999999999998,0.1310160427807487
.\data\pascal_voc\train\002734.jpg,car,0.638,0.12032085561497326,0.84,0.24598930481283424,0.739,0.18315508021390375,0.20199999999999996,0.12566844919786097
.\data\pascal_voc\train\002734.jpg,bus,0.5,0.016042780748663103,0.864,0.21390374331550802,0.6819999999999999,0.11497326203208556,0.364,0.1978609625668449
.\data\pascal_voc\train\002735.jpg,horse,0.1276595744680851,0.35,0.789598108747045,0.9020833333333333,0.458628841607565,0.6260416666666666,0.6619385342789599,0.5520833333333334
.\data\pascal_voc\train\002735.jpg,person,0.3191489361702128,0.17083333333333334,0.6052009456264775,0.5625,0.46217494089834515,0.3666666666666667,0.28605200945626474,0.39166666666666666
.\data\pascal_voc\train\002737.jpg,aeroplane,0.25,0.2716417910447761,0.84,0.5970149253731343,0.5449999999999999,0.4343283582089552,0.59,0.3253731343283582
.\data\pascal_voc\train\002738.jpg,boat,0.07,0.3202846975088968,0.198,0.5871886120996441,0.134,0.4537366548042705,0.128,0.2669039145907473
.\data\pascal_voc\train\002738.jpg,boat,0.072,0.3202846975088968,0.24,0.6405693950177936,0.156,0.4804270462633452,0.16799999999999998,0.3202846975088968
.\data\pascal_voc\train\002738.jpg,boat,0.068,0.5765124555160143,0.178,0.7295373665480427,0.123,0.6530249110320285,0.10999999999999999,0.15302491103202842
.\data\pascal_voc\train\002738.jpg,boat,0.566,0.44483985765124556,0.618,0.5765124555160143,0.592,0.51067615658363,0.052000000000000046,0.1316725978647687
.\data\pascal_voc\train\002738.jpg,boat,0.616,0.4875444839857651,0.65,0.5693950177935944,0.633,0.5284697508896797,0.03400000000000003,0.08185053380782925
.\data\pascal_voc\train\002738.jpg,boat,0.646,0.4128113879003559,0.708,0.5871886120996441,0.677,0.5,0.061999999999999944,0.17437722419928825
.\data\pascal_voc\train\002738.jpg,boat,0.718,0.4483985765124555,0.746,0.5800711743772242,0.732,0.5142348754448398,0.028000000000000025,0.1316725978647687
.\data\pascal_voc\train\002738.jpg,boat,0.86,0.5373665480427047,0.9,0.5907473309608541,0.88,0.5640569395017794,0.040000000000000036,0.053380782918149405
.\data\pascal_voc\train\002738.jpg,boat,0.95,0.5338078291814946,1.0,0.6192170818505338,0.975,0.5765124555160142,0.050000000000000044,0.0854092526690392
.\data\pascal_voc\train\002741.jpg,person,0.642,0.5075075075075075,0.776,0.996996996996997,0.7090000000000001,0.7522522522522522,0.134,0.48948948948948945
.\data\pascal_voc\train\002741.jpg,train,0.164,0.057057057057057055,1.0,1.0,0.582,0.5285285285285285,0.836,0.9429429429429429
.\data\pascal_voc\train\002741.jpg,person,0.79,0.39039039039039036,0.986,0.5135135135135135,0.888,0.4519519519519519,0.19599999999999995,0.12312312312312312
.\data\pascal_voc\train\002741.jpg,person,0.062,0.5525525525525525,0.102,0.6966966966966966,0.08199999999999999,0.6246246246246245,0.039999999999999994,0.14414414414414412
.\data\pascal_voc\train\002741.jpg,person,0.042,0.5525525525525525,0.066,0.6906906906906907,0.054000000000000006,0.6216216216216216,0.024,0.13813813813813813
.\data\pascal_voc\train\002744.jpg,person,0.446,0.38095238095238093,0.976,1.0,0.711,0.6904761904761905,0.53,0.6190476190476191
.\data\pascal_voc\train\002744.jpg,person,0.002,0.047619047619047616,0.376,1.0,0.189,0.5238095238095238,0.374,0.9523809523809523
.\data\pascal_voc\train\002745.jpg,bottle,0.568,0.118,0.832,0.884,0.7,0.501,0.264,0.766
.\data\pascal_voc\train\002745.jpg,pottedplant,0.52,0.546,0.9786666666666667,0.766,0.7493333333333334,0.656,0.45866666666666667,0.21999999999999997
.\data\pascal_voc\train\002745.jpg,pottedplant,0.808,0.23,1.0,0.456,0.904,0.343,0.19199999999999995,0.226
.\data\pascal_voc\train\002747.jpg,chair,0.42,0.04,0.742,0.7653333333333333,0.581,0.4026666666666667,0.322,0.7253333333333333
.\data\pascal_voc\train\002747.jpg,chair,0.004,0.21866666666666668,0.47,1.0,0.237,0.6093333333333333,0.46599999999999997,0.7813333333333333
.\data\pascal_voc\train\002749.jpg,cow,0.286,0.49333333333333335,0.782,1.0,0.534,0.7466666666666667,0.49600000000000005,0.5066666666666666
.\data\pascal_voc\train\002749.jpg,cow,0.35,0.06666666666666667,1.0,0.8506666666666667,0.675,0.45866666666666667,0.65,0.784
.\data\pascal_voc\train\002751.jpg,bicycle,0.208,0.464,0.636,0.8133333333333334,0.422,0.6386666666666667,0.42800000000000005,0.34933333333333333
.\data\pascal_voc\train\002751.jpg,person,0.3,0.304,0.592,0.6986666666666667,0.44599999999999995,0.5013333333333333,0.292,0.39466666666666667
.\data\pascal_voc\train\002751.jpg,person,0.908,0.13333333333333333,1.0,0.3973333333333333,0.954,0.2653333333333333,0.09199999999999997,0.264
.\data\pascal_voc\train\002751.jpg,chair,0.748,0.22666666666666666,0.822,0.37866666666666665,0.7849999999999999,0.30266666666666664,0.07399999999999995,0.152
.\data\pascal_voc\train\002751.jpg,bicycle,0.242,0.21866666666666668,0.424,0.38133333333333336,0.33299999999999996,0.30000000000000004,0.182,0.16266666666666668
.\data\pascal_voc\train\002755.jpg,person,0.244,0.23733333333333334,0.718,0.8213333333333334,0.481,0.5293333333333333,0.474,0.5840000000000001
.\data\pascal_voc\train\002755.jpg,person,0.582,0.21866666666666668,0.988,0.952,0.7849999999999999,0.5853333333333333,0.406,0.7333333333333333
.\data\pascal_voc\train\002755.jpg,diningtable,0.002,0.7226666666666667,1.0,1.0,0.501,0.8613333333333333,0.998,0.2773333333333333
.\data\pascal_voc\train\002755.jpg,person,0.774,0.6346666666666667,1.0,0.8293333333333334,0.887,0.732,0.22599999999999998,0.19466666666666665
.\data\pascal_voc\train\002757.jpg,train,0.15,0.14960629921259844,0.934,0.9711286089238845,0.542,0.5603674540682415,0.784,0.821522309711286
.\data\pascal_voc\train\002759.jpg,motorbike,0.15,0.2192513368983957,0.826,0.8288770053475936,0.488,0.5240641711229946,0.6759999999999999,0.6096256684491979
.\data\pascal_voc\train\002759.jpg,car,0.684,0.24064171122994651,1.0,0.4679144385026738,0.8420000000000001,0.35427807486631013,0.31599999999999995,0.22727272727272727
.\data\pascal_voc\train\002759.jpg,car,0.512,0.25133689839572193,0.744,0.4090909090909091,0.628,0.3302139037433155,0.23199999999999998,0.15775401069518719
.\data\pascal_voc\train\002759.jpg,person,0.886,0.17914438502673796,0.956,0.4839572192513369,0.921,0.3315508021390374,0.06999999999999995,0.3048128342245989
.\data\pascal_voc\train\002759.jpg,person,0.95,0.20320855614973263,1.0,0.31016042780748665,0.975,0.25668449197860965,0.050000000000000044,0.10695187165775402
.\data\pascal_voc\train\002760.jpg,cat,0.512,0.08408408408408409,1.0,0.8318318318318318,0.756,0.45795795795795796,0.488,0.7477477477477478
.\data\pascal_voc\train\002760.jpg,cat,0.002,0.021021021021021023,0.546,0.8828828828828829,0.274,0.4519519519519519,0.544,0.8618618618618619
.\data\pascal_voc\train\002762.jpg,bird,0.568,0.304,0.66,0.5013333333333333,0.614,0.4026666666666666,0.09200000000000008,0.1973333333333333
.\data\pascal_voc\train\002762.jpg,bird,0.536,0.232,0.608,0.488,0.5720000000000001,0.36,0.07199999999999995,0.256
.\data\pascal_voc\train\002763.jpg,cow,0.13,0.312,0.822,0.9253333333333333,0.476,0.6186666666666667,0.692,0.6133333333333333
.\data\pascal_voc\train\002765.jpg,aeroplane,0.724,0.35843373493975905,0.984,0.5180722891566265,0.854,0.4382530120481928,0.26,0.15963855421686746
.\data\pascal_voc\train\002765.jpg,aeroplane,0.406,0.3493975903614458,0.72,0.5180722891566265,0.563,0.43373493975903615,0.31399999999999995,0.1686746987951807
.\data\pascal_voc\train\002765.jpg,aeroplane,0.038,0.35240963855421686,0.262,0.5240963855421686,0.15,0.4382530120481928,0.224,0.17168674698795178
.\data\pascal_voc\train\002765.jpg,aeroplane,0.236,0.37650602409638556,0.426,0.5180722891566265,0.33099999999999996,0.44728915662650603,0.19,0.14156626506024095
.\data\pascal_voc\train\002766.jpg,cat,0.334,0.30933333333333335,0.646,0.6346666666666667,0.49,0.47200000000000003,0.312,0.32533333333333336
.\data\pascal_voc\train\002767.jpg,tvmonitor,0.492,0.504,0.604,0.6906666666666667,0.548,0.5973333333333333,0.11199999999999999,0.18666666666666665
.\data\pascal_voc\train\002767.jpg,tvmonitor,0.226,0.4533333333333333,0.286,0.576,0.256,0.5146666666666666,0.05999999999999997,0.12266666666666665
.\data\pascal_voc\train\002767.jpg,tvmonitor,0.15,0.44533333333333336,0.226,0.5893333333333334,0.188,0.5173333333333334,0.07600000000000001,0.14400000000000002
.\data\pascal_voc\train\002767.jpg,person,0.228,0.456,0.498,1.0,0.363,0.728,0.27,0.544
.\data\pascal_voc\train\002767.jpg,person,0.038,0.45866666666666667,0.222,0.7306666666666667,0.13,0.5946666666666667,0.184,0.272
.\data\pascal_voc\train\002767.jpg,chair,0.022,0.5493333333333333,0.168,0.888,0.095,0.7186666666666667,0.14600000000000002,0.33866666666666667
.\data\pascal_voc\train\002767.jpg,chair,0.184,0.6533333333333333,0.396,1.0,0.29000000000000004,0.8266666666666667,0.21200000000000002,0.3466666666666667
.\data\pascal_voc\train\002772.jpg,car,0.064,0.3893333333333333,0.872,0.728,0.46799999999999997,0.5586666666666666,0.808,0.33866666666666667
.\data\pascal_voc\train\002774.jpg,horse,0.568,0.20533333333333334,1.0,1.0,0.784,0.6026666666666667,0.43200000000000005,0.7946666666666666
.\data\pascal_voc\train\002774.jpg,horse,0.144,0.3413333333333333,0.68,1.0,0.41200000000000003,0.6706666666666666,0.536,0.6586666666666667
.\data\pascal_voc\train\002775.jpg,pottedplant,0.7093333333333334,0.318,1.0,1.0,0.8546666666666667,0.659,0.29066666666666663,0.6819999999999999
.\data\pascal_voc\train\002775.jpg,pottedplant,0.32266666666666666,0.692,0.7866666666666666,1.0,0.5546666666666666,0.846,0.46399999999999997,0.30800000000000005
.\data\pascal_voc\train\002775.jpg,pottedplant,0.0026666666666666666,0.572,0.264,1.0,0.13333333333333333,0.786,0.26133333333333336,0.42800000000000005
.\data\pascal_voc\train\002776.jpg,bus,0.858,0.5271084337349398,1.0,0.6144578313253012,0.929,0.5707831325301205,0.14200000000000002,0.08734939759036142
.\data\pascal_voc\train\002776.jpg,person,0.64,0.7771084337349398,0.674,0.8463855421686747,0.657,0.8117469879518072,0.03400000000000003,0.06927710843373491
.\data\pascal_voc\train\002776.jpg,person,0.59,0.786144578313253,0.646,0.9457831325301205,0.618,0.8659638554216867,0.05600000000000005,0.15963855421686746
.\data\pascal_voc\train\002776.jpg,car,0.788,0.5933734939759037,0.854,0.6867469879518072,0.821,0.6400602409638554,0.06599999999999995,0.09337349397590355
.\data\pascal_voc\train\002776.jpg,car,0.844,0.5813253012048193,0.888,0.6656626506024096,0.866,0.6234939759036144,0.04400000000000004,0.0843373493975903
.\data\pascal_voc\train\002776.jpg,car,0.478,0.6566265060240963,0.604,0.7530120481927711,0.5409999999999999,0.7048192771084337,0.126,0.09638554216867479
.\data\pascal_voc\train\002778.jpg,chair,0.632,0.536,0.702,0.56,0.667,0.548,0.06999999999999995,0.02400000000000002
.\data\pascal_voc\train\002778.jpg,chair,0.108,0.5866666666666667,0.206,0.688,0.157,0.6373333333333333,0.09799999999999999,0.10133333333333328
.\data\pascal_voc\train\002778.jpg,chair,0.202,0.5946666666666667,0.3,0.6986666666666667,0.251,0.6466666666666667,0.09799999999999998,0.10399999999999998
.\data\pascal_voc\train\002778.jpg,chair,0.304,0.6346666666666667,0.376,0.7146666666666667,0.33999999999999997,0.6746666666666667,0.07200000000000001,0.07999999999999996
.\data\pascal_voc\train\002778.jpg,chair,0.438,0.6506666666666666,0.51,0.7333333333333333,0.474,0.692,0.07200000000000001,0.08266666666666667
.\data\pascal_voc\train\002778.jpg,chair,0.552,0.6613333333333333,0.636,0.7466666666666667,0.5940000000000001,0.704,0.08399999999999996,0.08533333333333337
.\data\pascal_voc\train\002778.jpg,chair,0.722,0.68,0.818,0.7733333333333333,0.77,0.7266666666666667,0.09599999999999997,0.09333333333333327
.\data\pascal_voc\train\002778.jpg,chair,0.032,0.6266666666666667,0.126,0.8026666666666666,0.079,0.7146666666666667,0.094,0.17599999999999993
.\data\pascal_voc\train\002778.jpg,chair,0.124,0.6986666666666667,0.264,0.84,0.194,0.7693333333333333,0.14,0.1413333333333333
.\data\pascal_voc\train\002778.jpg,chair,0.258,0.7226666666666667,0.412,0.88,0.33499999999999996,0.8013333333333333,0.15399999999999997,0.15733333333333333
.\data\pascal_voc\train\002778.jpg,chair,0.42,0.7493333333333333,0.57,0.912,0.495,0.8306666666666667,0.14999999999999997,0.16266666666666674
.\data\pascal_voc\train\002778.jpg,chair,0.644,0.784,0.79,1.0,0.7170000000000001,0.892,0.14600000000000002,0.21599999999999997
.\data\pascal_voc\train\002778.jpg,chair,0.002,0.856,0.054,0.936,0.028,0.896,0.052,0.08000000000000007
.\data\pascal_voc\train\002778.jpg,chair,0.002,0.9253333333333333,0.116,1.0,0.059000000000000004,0.9626666666666667,0.114,0.07466666666666666
.\data\pascal_voc\train\002778.jpg,tvmonitor,0.288,0.26666666666666666,0.396,0.376,0.34199999999999997,0.32133333333333336,0.10800000000000004,0.10933333333333334
.\data\pascal_voc\train\002779.jpg,car,0.064,0.3987915407854985,0.458,0.7069486404833837,0.261,0.552870090634441,0.394,0.3081570996978852
.\data\pascal_voc\train\002779.jpg,car,0.568,0.3806646525679758,0.88,0.7341389728096677,0.724,0.5574018126888217,0.31200000000000006,0.35347432024169184
.\data\pascal_voc\train\002782.jpg,train,0.002,0.1021021021021021,0.934,0.8018018018018018,0.468,0.451951951951952,0.932,0.6996996996996997
.\data\pascal_voc\train\002783.jpg,bus,0.562,0.7866666666666666,0.676,0.944,0.619,0.8653333333333333,0.11399999999999999,0.15733333333333333
.\data\pascal_voc\train\002783.jpg,car,0.67,0.84,0.714,0.8986666666666666,0.692,0.8693333333333333,0.04399999999999993,0.058666666666666645
.\data\pascal_voc\train\002784.jpg,dog,0.1921921921921922,0.096,1.0,1.0,0.5960960960960962,0.548,0.8078078078078078,0.904
.\data\pascal_voc\train\002785.jpg,cat,0.444,0.003003003003003003,0.95,0.5345345345345346,0.697,0.2687687687687688,0.506,0.5315315315315315
.\data\pascal_voc\train\002786.jpg,horse,0.16,0.2921686746987952,0.696,0.8192771084337349,0.428,0.5557228915662651,0.5359999999999999,0.5271084337349397
.\data\pascal_voc\train\002786.jpg,person,0.402,0.1566265060240964,0.516,0.608433734939759,0.459,0.3825301204819277,0.11399999999999999,0.45180722891566266
.\data\pascal_voc\train\002791.jpg,bird,0.228,0.3605015673981191,0.974,0.9686520376175548,0.601,0.6645768025078369,0.746,0.6081504702194357
.\data\pascal_voc\train\002791.jpg,bird,0.456,0.05642633228840126,0.748,0.9937304075235109,0.602,0.5250783699059561,0.292,0.9373040752351097
.\data\pascal_voc\train\002794.jpg,cow,0.228,0.056,0.85,0.96,0.539,0.508,0.622,0.9039999999999999
.\data\pascal_voc\train\002795.jpg,person,0.622,0.3893333333333333,0.64,0.42933333333333334,0.631,0.4093333333333333,0.018000000000000016,0.040000000000000036
.\data\pascal_voc\train\002795.jpg,person,0.192,0.3973333333333333,0.214,0.4533333333333333,0.203,0.42533333333333334,0.021999999999999992,0.055999999999999994
.\data\pascal_voc\train\002795.jpg,person,0.202,0.6613333333333333,0.242,0.7866666666666666,0.222,0.724,0.03999999999999998,0.1253333333333333
.\data\pascal_voc\train\002795.jpg,person,0.41,0.5146666666666667,0.456,0.6293333333333333,0.433,0.5720000000000001,0.04600000000000004,0.11466666666666658
.\data\pascal_voc\train\002795.jpg,motorbike,0.392,0.544,0.512,0.664,0.452,0.6040000000000001,0.12,0.12
.\data\pascal_voc\train\002796.jpg,cat,0.39156626506024095,0.454,0.9216867469879518,0.728,0.6566265060240963,0.591,0.5301204819277109,0.27399999999999997
.\data\pascal_voc\train\002798.jpg,pottedplant,0.002,0.0026666666666666666,0.208,0.30666666666666664,0.105,0.15466666666666665,0.206,0.304
.\data\pascal_voc\train\002798.jpg,person,0.774,0.13333333333333333,1.0,0.49866666666666665,0.887,0.316,0.22599999999999998,0.3653333333333333
.\data\pascal_voc\train\002798.jpg,person,0.518,0.464,1.0,1.0,0.759,0.732,0.482,0.536
.\data\pascal_voc\train\002798.jpg,person,0.002,0.3973333333333333,0.476,1.0,0.239,0.6986666666666667,0.474,0.6026666666666667
.\data\pascal_voc\train\002798.jpg,person,0.002,0.27466666666666667,0.076,0.4533333333333333,0.039,0.364,0.074,0.17866666666666664
.\data\pascal_voc\train\002798.jpg,person,0.116,0.11733333333333333,0.314,0.424,0.215,0.27066666666666667,0.198,0.30666666666666664
.\data\pascal_voc\train\002798.jpg,person,0.338,0.144,0.506,0.36,0.42200000000000004,0.252,0.16799999999999998,0.216
.\data\pascal_voc\train\002798.jpg,person,0.468,0.10933333333333334,0.714,0.408,0.591,0.25866666666666666,0.24599999999999994,0.29866666666666664
.\data\pascal_voc\train\002798.jpg,chair,0.704,0.27466666666666667,0.734,0.37866666666666665,0.719,0.32666666666666666,0.030000000000000027,0.10399999999999998
.\data\pascal_voc\train\002798.jpg,chair,0.342,0.288,0.362,0.36,0.352,0.32399999999999995,0.019999999999999962,0.07200000000000001
.\data\pascal_voc\train\002798.jpg,chair,0.074,0.2986666666666667,0.134,0.44533333333333336,0.10400000000000001,0.372,0.06000000000000001,0.14666666666666667
.\data\pascal_voc\train\002798.jpg,chair,0.992,0.3626666666666667,1.0,0.472,0.996,0.41733333333333333,0.008000000000000007,0.10933333333333328
.\data\pascal_voc\train\002798.jpg,diningtable,0.016,0.36,1.0,1.0,0.508,0.6799999999999999,0.984,0.64
.\data\pascal_voc\train\002800.jpg,horse,0.36065573770491804,0.3270588235294118,0.6024590163934426,0.8305882352941176,0.48155737704918034,0.5788235294117647,0.24180327868852453,0.5035294117647058
.\data\pascal_voc\train\002800.jpg,horse,0.36065573770491804,0.17411764705882352,0.7069672131147541,0.8376470588235294,0.5338114754098361,0.5058823529411764,0.34631147540983603,0.6635294117647059
.\data\pascal_voc\train\002801.jpg,diningtable,0.004,0.005333333333333333,1.0,1.0,0.502,0.5026666666666667,0.996,0.9946666666666667
.\data\pascal_voc\train\002801.jpg,chair,0.002,0.0026666666666666666,0.122,0.24266666666666667,0.062,0.12266666666666667,0.12,0.24
.\data\pascal_voc\train\002801.jpg,chair,0.22,0.0026666666666666666,0.448,0.14133333333333334,0.334,0.07200000000000001,0.228,0.13866666666666666
.\data\pascal_voc\train\002801.jpg,chair,0.772,0.64,1.0,1.0,0.886,0.8200000000000001,0.22799999999999998,0.36
.\data\pascal_voc\train\002803.jpg,chair,0.45,0.4106666666666667,0.75,0.832,0.6,0.6213333333333333,0.3,0.4213333333333333
.\data\pascal_voc\train\002803.jpg,chair,0.214,0.38666666666666666,0.526,0.784,0.37,0.5853333333333334,0.31200000000000006,0.39733333333333337
.\data\pascal_voc\train\002803.jpg,chair,0.752,0.2906666666666667,0.886,0.488,0.819,0.3893333333333333,0.134,0.1973333333333333
.\data\pascal_voc\train\002803.jpg,chair,0.624,0.2853333333333333,0.78,0.4026666666666667,0.702,0.344,0.15600000000000003,0.11733333333333335
.\data\pascal_voc\train\002803.jpg,chair,0.392,0.2906666666666667,0.576,0.424,0.484,0.35733333333333334,0.18399999999999994,0.1333333333333333
.\data\pascal_voc\train\002803.jpg,chair,0.292,0.304,0.416,0.4533333333333333,0.354,0.37866666666666665,0.124,0.14933333333333332
.\data\pascal_voc\train\002803.jpg,person,0.604,0.22666666666666666,0.666,0.3333333333333333,0.635,0.27999999999999997,0.062000000000000055,0.10666666666666666
.\data\pascal_voc\train\002804.jpg,car,0.942,0.3973333333333333,1.0,0.4693333333333333,0.971,0.43333333333333335,0.05800000000000005,0.07200000000000001
.\data\pascal_voc\train\002804.jpg,car,0.66,0.34933333333333333,0.898,0.464,0.779,0.4066666666666667,0.238,0.1146666666666667
.\data\pascal_voc\train\002804.jpg,car,0.102,0.34933333333333333,0.242,0.4106666666666667,0.172,0.38,0.14,0.06133333333333335
.\data\pascal_voc\train\002804.jpg,car,0.002,0.36,0.092,0.416,0.047,0.388,0.09,0.055999999999999994
.\data\pascal_voc\train\002804.jpg,person,0.908,0.368,0.944,0.47733333333333333,0.9259999999999999,0.42266666666666663,0.03599999999999992,0.10933333333333334
.\data\pascal_voc\train\002804.jpg,person,0.002,0.416,0.038,0.6213333333333333,0.02,0.5186666666666666,0.036,0.2053333333333333
.\data\pascal_voc\train\002804.jpg,person,0.438,0.416,0.528,0.8293333333333334,0.483,0.6226666666666667,0.09000000000000002,0.4133333333333334
.\data\pascal_voc\train\002804.jpg,person,0.724,0.432,0.776,0.688,0.75,0.5599999999999999,0.052000000000000046,0.25599999999999995
.\data\pascal_voc\train\002804.jpg,person,0.608,0.4026666666666667,0.678,0.5413333333333333,0.643,0.472,0.07000000000000006,0.13866666666666666
.\data\pascal_voc\train\002804.jpg,horse,0.608,0.4533333333333333,0.716,0.656,0.6619999999999999,0.5546666666666666,0.10799999999999998,0.20266666666666672
.\data\pascal_voc\train\002804.jpg,horse,0.378,0.5226666666666666,0.466,0.776,0.42200000000000004,0.6493333333333333,0.08800000000000002,0.2533333333333334
.\data\pascal_voc\train\002807.jpg,motorbike,0.1613588110403397,0.228,0.8386411889596603,0.898,0.5,0.5630000000000001,0.6772823779193207,0.67
.\data\pascal_voc\train\002807.jpg,person,0.267515923566879,0.066,0.802547770700637,0.768,0.535031847133758,0.41700000000000004,0.5350318471337581,0.702
.\data\pascal_voc\train\002810.jpg,dog,0.168,0.18153846153846154,0.72,0.7876923076923077,0.444,0.4846153846153846,0.5519999999999999,0.6061538461538462
.\data\pascal_voc\train\002812.jpg,car,0.472,0.528,0.732,0.6933333333333334,0.602,0.6106666666666667,0.26,0.16533333333333333
.\data\pascal_voc\train\002812.jpg,bus,0.026,0.37866666666666665,0.454,0.696,0.24000000000000002,0.5373333333333333,0.428,0.3173333333333333
.\data\pascal_voc\train\002812.jpg,car,0.002,0.528,0.026,0.6,0.013999999999999999,0.5640000000000001,0.024,0.07199999999999995
.\data\pascal_voc\train\002815.jpg,person,0.003003003003003003,0.066,1.0,1.0,0.5015015015015015,0.533,0.996996996996997,0.9339999999999999
.\data\pascal_voc\train\002816.jpg,bus,0.102,0.38666666666666666,0.908,0.8186666666666667,0.505,0.6026666666666667,0.806,0.432
.\data\pascal_voc\train\002817.jpg,pottedplant,0.046,0.021333333333333333,0.762,0.8506666666666667,0.404,0.436,0.716,0.8293333333333334
.\data\pascal_voc\train\002820.jpg,pottedplant,0.82,0.6172506738544474,0.986,0.8194070080862533,0.903,0.7183288409703503,0.16600000000000004,0.2021563342318059
.\data\pascal_voc\train\002820.jpg,pottedplant,0.516,0.6549865229110512,0.626,0.8247978436657682,0.571,0.7398921832884098,0.10999999999999999,0.16981132075471705
.\data\pascal_voc\train\002820.jpg,pottedplant,0.32,0.6145552560646901,0.436,0.8086253369272237,0.378,0.7115902964959568,0.11599999999999999,0.19407008086253363
.\data\pascal_voc\train\002826.jpg,dog,0.6336336336336337,0.052,1.0,0.366,0.8168168168168168,0.209,0.3663663663663663,0.314
.\data\pascal_voc\train\002826.jpg,dog,0.003003003003003003,0.12,0.6066066066066066,0.392,0.3048048048048048,0.256,0.6036036036036035,0.272
.\data\pascal_voc\train\002826.jpg,person,0.003003003003003003,0.002,0.2882882882882883,0.362,0.14564564564564564,0.182,0.2852852852852853,0.36
.\data\pascal_voc\train\002826.jpg,person,0.6996996996996997,0.002,0.993993993993994,0.368,0.8468468468468469,0.185,0.2942942942942943,0.366
.\data\pascal_voc\train\002826.jpg,person,0.3843843843843844,0.186,0.948948948948949,0.922,0.6666666666666667,0.554,0.5645645645645646,0.736
.\data\pascal_voc\train\002826.jpg,dog,0.14114114114114115,0.484,0.6906906906906907,0.916,0.4159159159159159,0.7,0.5495495495495495,0.43200000000000005
.\data\pascal_voc\train\002827.jpg,person,0.548,0.1933534743202417,1.0,0.972809667673716,0.774,0.5830815709969789,0.45199999999999996,0.7794561933534743
.\data\pascal_voc\train\002827.jpg,person,0.082,0.1933534743202417,0.566,0.9395770392749244,0.32399999999999995,0.5664652567975831,0.48399999999999993,0.7462235649546827
.\data\pascal_voc\train\002827.jpg,person,0.002,0.28700906344410876,0.068,0.6072507552870091,0.035,0.44712990936555896,0.066,0.32024169184290036
.\data\pascal_voc\train\002827.jpg,person,0.122,0.3413897280966767,0.194,0.4380664652567976,0.158,0.38972809667673713,0.07200000000000001,0.09667673716012087
.\data\pascal_voc\train\002833.jpg,car,0.126,0.12312312312312312,0.996,0.990990990990991,0.5609999999999999,0.557057057057057,0.87,0.8678678678678678
.\data\pascal_voc\train\002834.jpg,person,0.008,0.004098360655737705,0.446,0.9938524590163934,0.227,0.49897540983606553,0.438,0.9897540983606558
.\data\pascal_voc\train\002835.jpg,train,0.07,0.5294117647058824,0.732,0.75,0.401,0.6397058823529411,0.6619999999999999,0.22058823529411764
.\data\pascal_voc\train\002836.jpg,bird,0.508,0.40540540540540543,0.64,0.7987987987987988,0.5740000000000001,0.6021021021021021,0.132,0.39339339339339335
.\data\pascal_voc\train\002836.jpg,bird,0.25,0.4264264264264264,0.41,0.7657657657657657,0.32999999999999996,0.596096096096096,0.15999999999999998,0.3393393393393393
.\data\pascal_voc\train\002838.jpg,person,0.406,0.4517133956386293,0.558,0.9501557632398754,0.48200000000000004,0.7009345794392523,0.15200000000000002,0.4984423676012461
.\data\pascal_voc\train\002838.jpg,boat,0.702,0.4454828660436137,1.0,0.6542056074766355,0.851,0.5498442367601246,0.29800000000000004,0.20872274143302177
.\data\pascal_voc\train\002838.jpg,boat,0.366,0.308411214953271,0.696,0.46417445482866043,0.5309999999999999,0.3862928348909657,0.32999999999999996,0.15576323987538943
.\data\pascal_voc\train\002841.jpg,person,0.06133333333333333,0.484,0.528,0.828,0.2946666666666667,0.6559999999999999,0.4666666666666667,0.344
.\data\pascal_voc\train\002841.jpg,person,0.2613333333333333,0.154,0.8853333333333333,0.868,0.5733333333333333,0.511,0.624,0.714
.\data\pascal_voc\train\002842.jpg,horse,0.334,0.29518072289156627,0.85,0.891566265060241,0.592,0.5933734939759037,0.516,0.5963855421686747
.\data\pascal_voc\train\002842.jpg,person,0.484,0.15963855421686746,0.612,0.6355421686746988,0.548,0.39759036144578314,0.128,0.47590361445783136
.\data\pascal_voc\train\002844.jpg,train,0.282,0.11384615384615385,1.0,0.7630769230769231,0.641,0.43846153846153846,0.718,0.6492307692307693
.\data\pascal_voc\train\002845.jpg,sheep,0.7573333333333333,0.392,0.8693333333333333,0.432,0.8133333333333332,0.41200000000000003,0.11199999999999999,0.03999999999999998
.\data\pascal_voc\train\002845.jpg,sheep,0.037333333333333336,0.53,0.4666666666666667,0.694,0.252,0.612,0.42933333333333334,0.16399999999999992
